transaction_id,account_id,amount,currency,description,transaction_date,timestamp,transaction_type,category,merchant_name
ec305a1062e62afb7cb73511dfece9cd,3c6edb9484ecd581dc1cedde8bedb1f1,-0.55,GBP,SAVE THE CHANGE,2025-12-15,2025-12-15T00:00:00Z,DEBIT,Savings,
5010c2d3d002f9e35a40488a47dec614,3c6edb9484ecd581dc1cedde8bedb1f1,-15.45,GBP,AMAZON BLACK FRIDAY,2025-12-15,2025-12-15T00:00:00Z,DEBIT,Shopping,
414f0961e4869a232a53728c72337440,3c6edb9484ecd581dc1cedde8bedb1f1,-0.5,GBP,SAVE THE CHANGE,2025-12-15,2025-12-15T00:00:00Z,DEBIT,Savings,
fa1f14d0a6c4a13a2730d05ea3311b8a,3c6edb9484ecd581dc1cedde8bedb1f1,-3.59,GBP,TESCO EXTRA,2025-12-15,2025-12-15T00:00:00Z,DEBIT,Groceries,
5a2b91a54d0f446588fce68330ce5faf,3c6edb9484ecd581dc1cedde8bedb1f1,-10.0,GBP,PAYPAL EBAY,2025-12-15,2025-12-15T00:00:00Z,DEBIT,Shopping,
d92997c95cb4151ef53cfdbd2f0540ee,3c6edb9484ecd581dc1cedde8bedb1f1,-2.0,GBP,PAYPAL BETFRED,2025-12-14,2025-12-14T00:00:00Z,DEBIT,Entertainment,
c915b48735731bbcb109f802ce241f05,3c6edb9484ecd581dc1cedde8bedb1f1,-20.5,GBP,MT SECURETRADE LIM,2025-12-14,2025-12-14T00:00:00Z,DEBIT,Uncategorized,
823062733ab648c8626d345333675ebc,3c6edb9484ecd581dc1cedde8bedb1f1,43.5,GBP,MT SECURETRADE LIM,2025-12-14,2025-12-14T00:00:00Z,CREDIT,Uncategorized,
83ecbd0e86ebb86c2915f191666c0a70,3c6edb9484ecd581dc1cedde8bedb1f1,-0.41,GBP,SAVE THE CHANGE,2025-12-12,2025-12-12T00:00:00Z,DEBIT,Savings,
dd2d3548c3755ed1a39bf19a68a2fd0b,3c6edb9484ecd581dc1cedde8bedb1f1,-23.11,GBP,AA MEMBERSHIP,2025-12-12,2025-12-12T00:00:00Z,DEBIT,Insurance,
b0d14f035edf000b55594acaef23c45f,3c6edb9484ecd581dc1cedde8bedb1f1,50.0,GBP,CIRCLE UK TRADING,2025-12-11,2025-12-11T00:00:00Z,CREDIT,Uncategorized,
537cc7ad56889b1ee6b62df732065411,3c6edb9484ecd581dc1cedde8bedb1f1,50.0,GBP,MS JANE DOE,2025-12-11,2025-12-11T00:00:00Z,CREDIT,Transfers,
cb8bbd6f2b77e67c8dbe069016728e36,3c6edb9484ecd581dc1cedde8bedb1f1,22.42,GBP,WORKING TAX CREDIT,2025-12-11,2025-12-11T00:00:00Z,CREDIT,Income,
e03e64fe595f24364f22aa8ca5b5f352,3c6edb9484ecd581dc1cedde8bedb1f1,-17.0,GBP,BUTLINS HOLIDAYS,2025-12-11,2025-12-11T00:00:00Z,DEBIT,Entertainment,
65158c16426a044d6201fb087231d91c,3c6edb9484ecd581dc1cedde8bedb1f1,-40.0,GBP,AXA WEALTH LTD,2025-12-10,2025-12-10T00:00:00Z,DEBIT,Insurance,
16c86dca7d8eaae9ca6617e8eb1d240b,3c6edb9484ecd581dc1cedde8bedb1f1,-5.0,GBP,ASDA STORES LTD,2025-12-10,2025-12-10T00:00:00Z,DEBIT,Groceries,
a8922ff8cb2570849ed6a2b74f2af99e,3c6edb9484ecd581dc1cedde8bedb1f1,40.0,GBP,RETURNED DD,2025-12-10,2025-12-10T00:00:00Z,CREDIT,Banking,
b159065257e54619a426ab9f85d8f2dc,3c6edb9484ecd581dc1cedde8bedb1f1,50.36,GBP,CIRCLE UK TRADING,2025-12-10,2025-12-10T00:00:00Z,CREDIT,Uncategorized,
d0b8d6892e41539c58a51b948ab5c739,3c6edb9484ecd581dc1cedde8bedb1f1,-30.0,GBP,OUTGOING DD,2025-12-10,2025-12-10T00:00:00Z,DEBIT,Banking,
0cb703ebe47e41fbf0805c7135b49396,3c6edb9484ecd581dc1cedde8bedb1f1,-24.5,GBP,EDF ENERGY,2025-12-10,2025-12-10T00:00:00Z,DEBIT,Utilities,
77001a4b60d0719973ee2df3e4926ab0,3c6edb9484ecd581dc1cedde8bedb1f1,-23.62,GBP,DVLA LICENCE,2025-12-09,2025-12-09T00:00:00Z,DEBIT,Transport,
b667e31265bc7492882b0c8de6fcce2c,3c6edb9484ecd581dc1cedde8bedb1f1,-20.56,GBP,DVLA TAX,2025-12-09,2025-12-09T00:00:00Z,DEBIT,Transport,
62027e471d25254dbd5c168212e20aa0,3c6edb9484ecd581dc1cedde8bedb1f1,-0.41,GBP,SAVE THE CHANGE,2025-12-09,2025-12-09T00:00:00Z,DEBIT,Savings,
0028f34ded7554e33f608a4ef707aadc,3c6edb9484ecd581dc1cedde8bedb1f1,70.0,GBP,MS JANE DOE,2025-12-09,2025-12-09T00:00:00Z,CREDIT,Transfers,
03cc58c271c0c8b7cdc2b7b11159790e,3c6edb9484ecd581dc1cedde8bedb1f1,-0.01,GBP,SAVE THE CHANGE,2025-12-08,2025-12-08T00:00:00Z,DEBIT,Savings,
7dab4de1dc9ce15b8f4d28cb2bd2e960,3c6edb9484ecd581dc1cedde8bedb1f1,22.42,GBP,WORKING TAX CREDIT,2025-12-08,2025-12-08T00:00:00Z,CREDIT,Income,
3f9b4f8a025a7ab9a9fdf9d26d1d9c8a,3c6edb9484ecd581dc1cedde8bedb1f1,-14.99,GBP,CREDITREPORTSERVIC,2025-12-08,2025-12-08T00:00:00Z,DEBIT,Subscriptions,
ddd6ff0edc8c41fd11002c17c504272a,3c6edb9484ecd581dc1cedde8bedb1f1,-100.0,GBP,REGENDA REDWING RE,2025-12-08,2025-12-08T00:00:00Z,DEBIT,Housing,
a0d081a80b24a425c2b9f5b064690812,3c6edb9484ecd581dc1cedde8bedb1f1,-10.0,GBP,BROADWAY GAMING LT CD 0315,2025-12-08,2025-12-08T00:00:00Z,DEBIT,Entertainment,
3d6465fadae6af173a7639f797686bdb,3c6edb9484ecd581dc1cedde8bedb1f1,-0.69,GBP,SAVE THE CHANGE,2025-12-08,2025-12-08T00:00:00Z,DEBIT,Savings,
9021e9dca5d0a19b0ef55232dea55714,3c6edb9484ecd581dc1cedde8bedb1f1,-1.04,GBP,SAVE THE CHANGE,2025-12-08,2025-12-08T00:00:00Z,DEBIT,Savings,
8ef62e8583ebffab646efa4febdd7f19,3c6edb9484ecd581dc1cedde8bedb1f1,-24.31,GBP,BOOKER LIMITED BLA,2025-12-08,2025-12-08T00:00:00Z,DEBIT,Shopping,
dc092fa25373e5f26783cb44ccabe2a1,3c6edb9484ecd581dc1cedde8bedb1f1,-82.37,GBP,EE & T-MOBILE,2025-12-07,2025-12-07T00:00:00Z,DEBIT,Utilities,
fa0b3d6a627a7948aa948e91ed1b9f74,3c6edb9484ecd581dc1cedde8bedb1f1,-1.15,GBP,SAVE THE CHANGE,2025-12-07,2025-12-07T00:00:00Z,DEBIT,Savings,
b409417908a57f805e41b35da6c73a81,3c6edb9484ecd581dc1cedde8bedb1f1,-70.0,GBP,MS JANE DOE,2025-12-07,2025-12-07T00:00:00Z,DEBIT,Transfers,
f1f17ece30607a9cac9bb6c46cbbf73c,3c6edb9484ecd581dc1cedde8bedb1f1,-10.0,GBP,18db38 Betropolis LTD LC Betropolis,2025-12-07,2025-12-07T00:00:00Z,DEBIT,Entertainment,
a315d71c8e71a1ef5f1b3770d4101da5,3c6edb9484ecd581dc1cedde8bedb1f1,-28.25,GBP,TESCO MOBILE LTD,2025-12-06,2025-12-06T00:00:00Z,DEBIT,Utilities,
b12867d2cce2572df7190c614dabf8d4,3c6edb9484ecd581dc1cedde8bedb1f1,22.42,GBP,WORKING TAX CREDIT,2025-12-06,2025-12-06T00:00:00Z,CREDIT,Income,
84dd97b2712b3246f802dad5384bc385,3c6edb9484ecd581dc1cedde8bedb1f1,-12.89,GBP,W M MORRISONS PLC,2025-12-06,2025-12-06T00:00:00Z,DEBIT,Groceries,
bcd4fad71cec05b1d734f16510fad999,3c6edb9484ecd581dc1cedde8bedb1f1,-50.0,GBP,TESCO MOBILE LTD,2025-12-06,2025-12-06T00:00:00Z,DEBIT,Utilities,
e14a48b2c428d374c8c4e69996dd50dd,3c6edb9484ecd581dc1cedde8bedb1f1,-9.71,GBP,HOME BARGAINS FLEE,2025-12-06,2025-12-06T00:00:00Z,DEBIT,Shopping,
ca1f03339906f55b382df5ab042e60e7,3c6edb9484ecd581dc1cedde8bedb1f1,346.35,GBP,CHILD TAX CREDIT,2025-12-06,2025-12-06T00:00:00Z,CREDIT,Income,
86600cbcf8864872c44cb3934861f99d,3c6edb9484ecd581dc1cedde8bedb1f1,137.6,GBP,MR JOHN SMITH,2025-12-06,2025-12-06T00:00:00Z,CREDIT,Transfers,
7a3dde7671dac67e66757a3a6dbd3e56,3c6edb9484ecd581dc1cedde8bedb1f1,61.89,GBP,MS JANE DOE,2025-12-06,2025-12-06T00:00:00Z,CREDIT,Transfers,
deacdc802d2317b57b23e31fa427e8a9,3c6edb9484ecd581dc1cedde8bedb1f1,-0.01,GBP,SAVE THE CHANGE,2025-12-06,2025-12-06T00:00:00Z,DEBIT,Savings,
b86153e4a5de42c36fd027ecf711437f,3c6edb9484ecd581dc1cedde8bedb1f1,-5.0,GBP,AMAZON PRIME,2025-12-06,2025-12-06T00:00:00Z,DEBIT,Subscriptions,
0816751106d6b96848e225a160db2213,3c6edb9484ecd581dc1cedde8bedb1f1,-60.0,GBP,LNK ATM WITHDRAWAL,2025-12-05,2025-12-05T00:00:00Z,DEBIT,Cash Withdrawal,
7dbf58c1d6fbbacaedca2638d3e3b316,3c6edb9484ecd581dc1cedde8bedb1f1,-1.89,GBP,SAVE THE CHANGE,2025-12-05,2025-12-05T00:00:00Z,DEBIT,Savings,
983258a35d274dde541566dbec908a60,3c6edb9484ecd581dc1cedde8bedb1f1,-5.79,GBP,THE INSURANCE EMPO,2025-12-05,2025-12-05T00:00:00Z,DEBIT,Insurance,
6d06a880d25606e559f02ca857ff342c,3c6edb9484ecd581dc1cedde8bedb1f1,-7.99,GBP,AMAZON PRIME,2025-12-05,2025-12-05T00:00:00Z,DEBIT,Subscriptions,
d0903ef3c359af351249a5c8a863eee1,3c6edb9484ecd581dc1cedde8bedb1f1,-23.15,GBP,VANQUIS BANK,2025-12-05,2025-12-05T00:00:00Z,DEBIT,Banking,
47a00ac9e8c0cb5b716367ea57bc6b98,3c6edb9484ecd581dc1cedde8bedb1f1,-12.73,GBP,AA INSURANCE,2025-12-05,2025-12-05T00:00:00Z,DEBIT,Insurance,
40013ad21a2055caca3e794d9d71ab3f,3c6edb9484ecd581dc1cedde8bedb1f1,-6.37,GBP,WWW.TAILS.COM,2025-12-05,2025-12-05T00:00:00Z,DEBIT,Shopping,
398580d5f6a1f4ce65ee318b61d49c32,3c6edb9484ecd581dc1cedde8bedb1f1,-20.0,GBP,ANNATAR,2025-12-05,2025-12-05T00:00:00Z,DEBIT,Uncategorized,
a5528df18268f541f13b9776cabac645,3c6edb9484ecd581dc1cedde8bedb1f1,10.0,GBP,ANNATAR LIMITED,2025-12-04,2025-12-04T00:00:00Z,CREDIT,Uncategorized,
c6933c3a2cf698477f9afe765b99f9b2,3c6edb9484ecd581dc1cedde8bedb1f1,70.0,GBP,ANYVAN LTD,2025-12-04,2025-12-04T00:00:00Z,CREDIT,Transport,
f1c3a3c7ff8f93231972a0f8facd550b,3c6edb9484ecd581dc1cedde8bedb1f1,59.17,GBP,ANYVAN LTD,2025-12-04,2025-12-04T00:00:00Z,CREDIT,Transport,
2e5bb43639971edc3ef43dd785d7d74b,3c6edb9484ecd581dc1cedde8bedb1f1,-20.0,GBP,LNK ATM LONDON,2025-12-04,2025-12-04T00:00:00Z,DEBIT,Cash Withdrawal,
9c84948cf6a7ff1ca397d62764517dfd,3c6edb9484ecd581dc1cedde8bedb1f1,-5.0,GBP,LAPTOP DIRECT LTD.,2025-12-04,2025-12-04T00:00:00Z,DEBIT,Shopping,
a06ecdd073709ae47fd995ab70634bd4,3c6edb9484ecd581dc1cedde8bedb1f1,-3.07,GBP,ANIMAL FRIENDS LTD,2025-12-04,2025-12-04T00:00:00Z,DEBIT,Insurance,
53e28fa267e076d6f75e06891baf7556,3c6edb9484ecd581dc1cedde8bedb1f1,-100.0,GBP,LNK ATM WITHDRAWAL,2025-12-04,2025-12-04T00:00:00Z,DEBIT,Cash Withdrawal,
985daab9d61456aeb7b491d470ce45f9,3c6edb9484ecd581dc1cedde8bedb1f1,100.0,GBP,MR JOHN SMITH,2025-12-04,2025-12-04T00:00:00Z,CREDIT,Income,
ca0007f75c916dab65b0340b2592e3b8,3c6edb9484ecd581dc1cedde8bedb1f1,-3.59,GBP,INTUIT LIMITED,2025-12-04,2025-12-04T00:00:00Z,DEBIT,Subscriptions,
c9483ca44063c9fab5a51143b1009437,3c6edb9484ecd581dc1cedde8bedb1f1,25.0,GBP,PAYPAL EBAY,2025-12-04,2025-12-04T00:00:00Z,CREDIT,Shopping,
651d6b19245e08181c648144a5faab72,3c6edb9484ecd581dc1cedde8bedb1f1,-130.0,GBP,RENT,2025-12-04,2025-12-04T00:00:00Z,DEBIT,Housing,
5479361986a0e607d70aba20a07475fc,3c6edb9484ecd581dc1cedde8bedb1f1,0.89,GBP,MS JANE DOE,2025-12-03,2025-12-03T00:00:00Z,CREDIT,Income,
cd6ee55702a75f1243dee03e160379fe,3c6edb9484ecd581dc1cedde8bedb1f1,-0.41,GBP,SAVE THE CHANGE,2025-12-03,2025-12-03T00:00:00Z,DEBIT,Savings,
9dd9013cfdffcf0ccfaf4ab2d781e61f,3c6edb9484ecd581dc1cedde8bedb1f1,130.0,GBP,MS JANE DOE,2025-12-03,2025-12-03T00:00:00Z,CREDIT,Income,
8c4892166c6188590d9f6414546edd6a,3c6edb9484ecd581dc1cedde8bedb1f1,7.0,GBP,MR JOHN SMITH,2025-12-03,2025-12-03T00:00:00Z,CREDIT,Income,
9109ced4efff92b0f8abe38636388508,3c6edb9484ecd581dc1cedde8bedb1f1,-23.11,GBP,AA MEMBERSHIP,2025-12-03,2025-12-03T00:00:00Z,DEBIT,Insurance,
14b501b8d91a8d66b3f0e8e330382e1b,3c6edb9484ecd581dc1cedde8bedb1f1,35.49,GBP,VIRGIN GAMES,2025-12-03,2025-12-03T00:00:00Z,CREDIT,Entertainment,
979efef2a82baf4daec49a312490a045,3c6edb9484ecd581dc1cedde8bedb1f1,-0.01,GBP,SAVE THE CHANGE,2025-12-03,2025-12-03T00:00:00Z,DEBIT,Savings,
cdb65c1c49da40c30082138dead1287f,3c6edb9484ecd581dc1cedde8bedb1f1,-2.99,GBP,GOOGLE PLAY STORE,2025-12-03,2025-12-03T00:00:00Z,DEBIT,Entertainment,
65f7712e95ae4fbfd1b8a85387af3319,3c6edb9484ecd581dc1cedde8bedb1f1,-30.0,GBP,TESCO EXTRA,2025-12-03,2025-12-03T00:00:00Z,DEBIT,Groceries,
977806fe323759a11214214088a03ee1,3c6edb9484ecd581dc1cedde8bedb1f1,40.0,GBP,RETURNED DIRECT DEBIT,2025-12-03,2025-12-03T00:00:00Z,CREDIT,Banking,
39e1f49c9c136606c82a71ea95cf9008,3c6edb9484ecd581dc1cedde8bedb1f1,-40.0,GBP,LNK ATM LONDON,2025-12-03,2025-12-03T00:00:00Z,DEBIT,Cash Withdrawal,
7c150f5cf623823bcfdcf0e1836a0a1d,3c6edb9484ecd581dc1cedde8bedb1f1,-5.0,GBP,WWW.ASDA.COM,2025-12-03,2025-12-03T00:00:00Z,DEBIT,Groceries,
1b796c6f5924dbc5903c92ee2d6801f9,3c6edb9484ecd581dc1cedde8bedb1f1,30.0,GBP,MR JOHN SMITH,2025-12-02,2025-12-02T00:00:00Z,CREDIT,Income,
bd5b25e82719cc2c86318d878a55149d,3c6edb9484ecd581dc1cedde8bedb1f1,-30.0,GBP,LNK ATM LONDON,2025-12-02,2025-12-02T00:00:00Z,DEBIT,Cash Withdrawal,
e483956406af3de574e32b1d3cfd4829,3c6edb9484ecd581dc1cedde8bedb1f1,10.0,GBP,MR JOHN SMITH,2025-12-02,2025-12-02T00:00:00Z,CREDIT,Income,
352fb7d748f4ced20845956e81ba5451,3c6edb9484ecd581dc1cedde8bedb1f1,-0.59,GBP,SAVE THE CHANGE,2025-12-02,2025-12-02T00:00:00Z,DEBIT,Savings,
9da28e377cef114314bcc3782aec3d77,3c6edb9484ecd581dc1cedde8bedb1f1,-46.82,GBP,TALKTALK TELECOM,2025-12-01,2025-12-01T00:00:00Z,DEBIT,Utilities,
1c5e8054e320c6d796034936a12d83e4,3c6edb9484ecd581dc1cedde8bedb1f1,-0.01,GBP,ACCOUNT OVERDRAFT FEE,2025-12-01,2025-12-01T00:00:00Z,DEBIT,Fees,
7732167179090cb08cc1aa58179d7e7a,3c6edb9484ecd581dc1cedde8bedb1f1,-227.0,GBP,MR JOHN SMITH,2025-12-01,2025-12-01T00:00:00Z,DEBIT,Income,
5d31f8a4c013f2c9f00e4c9a3e282722,3c6edb9484ecd581dc1cedde8bedb1f1,-39.99,GBP,TESCO,2025-12-01,2025-12-01T00:00:00Z,DEBIT,Groceries,
01b0d92622e0a29b2bb6dc6dc607a01e,3c6edb9484ecd581dc1cedde8bedb1f1,-0.01,GBP,REVOLUT,2025-12-01,2025-12-01T00:00:00Z,DEBIT,Banking,
eb62a2ebe4a407f08a7bf814a3b4b23b,3c6edb9484ecd581dc1cedde8bedb1f1,-0.01,GBP,CENTRA,2025-12-01,2025-12-01T00:00:00Z,DEBIT,Groceries,
0849de7c55d1bca541ec242f3087a9b2,3c6edb9484ecd581dc1cedde8bedb1f1,-0.01,GBP,DUNNES STORES,2025-12-01,2025-12-01T00:00:00Z,DEBIT,Groceries,
54957258e6515f0042e64d7cbd0e9ee3,3c6edb9484ecd581dc1cedde8bedb1f1,-0.01,GBP,SPAR,2025-12-01,2025-12-01T00:00:00Z,DEBIT,Groceries,
9252d27148af35e4c19027098c51bee0,3c6edb9484ecd581dc1cedde8bedb1f1,-0.01,GBP,SPAR,2025-12-01,2025-12-01T00:00:00Z,DEBIT,Groceries,
1802098a26c6911c00685561fce69284,3c6edb9484ecd581dc1cedde8bedb1f1,-0.01,GBP,SUPERVALUE,2025-12-01,2025-12-01T00:00:00Z,DEBIT,Groceries,
dfa5db8a30a8e671e2ec3f065b6ba3b3,3c6edb9484ecd581dc1cedde8bedb1f1,-0.01,GBP,LIDL,2025-12-01,2025-12-01T00:00:00Z,DEBIT,Groceries,
bd0ca7ac83946fa87be8703554c078b5,3c6edb9484ecd581dc1cedde8bedb1f1,-0.01,GBP,APLLEGREEN,2025-12-01,2025-12-01T00:00:00Z,DEBIT,Transport,
37e39dbb56bfc7aaf88167386183ef95,3c6edb9484ecd581dc1cedde8bedb1f1,-0.01,GBP,MCDONALD'S,2025-12-01,2025-12-01T00:00:00Z,DEBIT,Entertainment,
b3d9c29d0dd94655f18a7347d66556e4,3c6edb9484ecd581dc1cedde8bedb1f1,-0.01,GBP,HARVEY NORMAN,2025-12-01,2025-12-01T00:00:00Z,DEBIT,Shopping,
81f35589861a15ef8be2d6cabca13d3e,3c6edb9484ecd581dc1cedde8bedb1f1,-0.01,GBP,ULSTER BANK,2025-12-01,2025-12-01T00:00:00Z,DEBIT,Banking,
9711935bb4a644a690b5c3f4298668f0,3c6edb9484ecd581dc1cedde8bedb1f1,-0.01,GBP,CIRCLE K,2025-12-01,2025-12-01T00:00:00Z,DEBIT,Transport,
ae5db27f310c80308786e3ce27c8364b,3c6edb9484ecd581dc1cedde8bedb1f1,-0.01,GBP,BET365,2025-12-01,2025-12-01T00:00:00Z,DEBIT,Entertainment,
104766931721f31d9064a2ef3af6580e,3c6edb9484ecd581dc1cedde8bedb1f1,-0.01,GBP,ACCOUNT OVERDRAFT FEE,2025-12-01,2025-12-01T00:00:00Z,DEBIT,Fees,
44f7a15894c8467d7bc9dc630a201848,3c6edb9484ecd581dc1cedde8bedb1f1,-23.99,GBP,Sainsbury's,2025-12-01,2025-12-01T00:00:00Z,DEBIT,Groceries,
02cb32cd8d28f2031a7d5a1966709a44,3c6edb9484ecd581dc1cedde8bedb1f1,-20.91,GBP,MR JOHN SMITH,2025-12-01,2025-12-01T00:00:00Z,DEBIT,Income,
f0f34ec1b288f3554196e3531f927552,3c6edb9484ecd581dc1cedde8bedb1f1,-10.0,GBP,NUDE FINANCE,2025-12-01,2025-12-01T00:00:00Z,DEBIT,Banking,
a00e0d58057c2638256af4e681dc4ee4,3c6edb9484ecd581dc1cedde8bedb1f1,-10.0,GBP,E.ON NEXT,2025-12-01,2025-12-01T00:00:00Z,DEBIT,Utilities,
2bfce7734d950e6d777caa9d5e1a05a2,3c6edb9484ecd581dc1cedde8bedb1f1,-10.0,GBP,L&G INSURANCE,2025-12-01,2025-12-01T00:00:00Z,DEBIT,Insurance,
b22f547a0c54935fe935b50404b30a77,3c6edb9484ecd581dc1cedde8bedb1f1,-10.0,GBP,HALIFAX,2025-12-01,2025-12-01T00:00:00Z,DEBIT,Banking,
d218308ea92521528e3a7cf9da41ebe3,3c6edb9484ecd581dc1cedde8bedb1f1,-10.0,GBP,OVO ENERGY,2025-12-01,2025-12-01T00:00:00Z,DEBIT,Utilities,
a707fcef0fb4bc1bdb97ca2aa13f7b0d,3c6edb9484ecd581dc1cedde8bedb1f1,420.0,GBP,TSB CLEVELEYS,2025-11-28,2025-11-28T00:00:00Z,CREDIT,Banking,
5b7aa8925615e13b8b536fddf0afd1bf,3c6edb9484ecd581dc1cedde8bedb1f1,-36.59,GBP,AMAZON INT'L,2025-11-28,2025-11-28T00:00:00Z,DEBIT,Shopping,
329682cfbeb6783c454a503211823cb5,3c6edb9484ecd581dc1cedde8bedb1f1,40.0,GBP,RETURNED DD,2025-11-28,2025-11-28T00:00:00Z,CREDIT,Banking,
cc8d7fcc0f72c771a499c66c2887a2fe,3c6edb9484ecd581dc1cedde8bedb1f1,-32.72,GBP,MR JOHN SMITH,2025-11-28,2025-11-28T00:00:00Z,DEBIT,Income,
47b0e56a90d1b71db5fffe79f8ae3073,3c6edb9484ecd581dc1cedde8bedb1f1,22.42,GBP,WORKING TAX CREDIT,2025-11-28,2025-11-28T00:00:00Z,CREDIT,Income,
93bc28dd631511c28191bc600b465048,3c6edb9484ecd581dc1cedde8bedb1f1,-7.93,GBP,MS JANE DOE,2025-11-27,2025-11-27T00:00:00Z,DEBIT,Income,
253790e9f02ef236ae9d9efdd8afa95b,3c6edb9484ecd581dc1cedde8bedb1f1,50.59,GBP,CIRCLE UK TRADING REFUND,2025-11-27,2025-11-27T00:00:00Z,CREDIT,Shopping,
7f50504ea15f6133c8b7d7aef82ebcd9,3c6edb9484ecd581dc1cedde8bedb1f1,15.86,GBP,MS JANE DOE,2025-11-27,2025-11-27T00:00:00Z,CREDIT,Income,
2908fdaba68273b5efad6712748bec88,3c6edb9484ecd581dc1cedde8bedb1f1,-20.56,GBP,DVLA LICENSE,2025-11-27,2025-11-27T00:00:00Z,DEBIT,Fees,
3d757b75070d1da17a057d4184691eb7,3c6edb9484ecd581dc1cedde8bedb1f1,-2.99,GBP,E&L INSURANCE,2025-11-27,2025-11-27T00:00:00Z,DEBIT,Insurance,
495c385daac2a46a67ac3f0f6fdfb3a2,3c6edb9484ecd581dc1cedde8bedb1f1,-23.62,GBP,TESCO ONLINE SHOPPING,2025-11-27,2025-11-27T00:00:00Z,DEBIT,Groceries,
a414be447920be23add6df655292e132,3c6edb9484ecd581dc1cedde8bedb1f1,-7.56,GBP,PAYPAL EBAY,2025-11-27,2025-11-27T00:00:00Z,DEBIT,Shopping,
d1428150902874b2b40f3685dc77b0ef,3c6edb9484ecd581dc1cedde8bedb1f1,70.0,GBP,CASHBACK,2025-11-25,2025-11-25T00:00:00Z,CREDIT,Banking,
8d4f7753411d6537853096c4550a56bb,3c6edb9484ecd581dc1cedde8bedb1f1,-24.5,GBP,MENS HEALTH SUBSCRIPTION,2025-11-25,2025-11-25T00:00:00Z,DEBIT,Subscriptions,
cca5ecc62afe4a1abebd7be670ba9667,3c6edb9484ecd581dc1cedde8bedb1f1,-10.0,GBP,OUTGOING DD,2025-11-25,2025-11-25T00:00:00Z,DEBIT,Banking,
ff17aa40af389382df4aa4ebdc54b738,3c6edb9484ecd581dc1cedde8bedb1f1,-0.41,GBP,SAVE THE CHANGE,2025-11-25,2025-11-25T00:00:00Z,DEBIT,Savings,
6d4ba2229dacfdae79244cc0721e95be,3c6edb9484ecd581dc1cedde8bedb1f1,-36.59,GBP,AMAZON PLC,2025-11-25,2025-11-25T00:00:00Z,DEBIT,Shopping,
7d34b24498ebb0a679e862bbdfc2a28e,3c6edb9484ecd581dc1cedde8bedb1f1,-0.5,GBP,SAVE THE CHANGE,2025-11-25,2025-11-25T00:00:00Z,DEBIT,Savings,
3420e5f933ff3b20b9fa4ddf67d8a3af,3c6edb9484ecd581dc1cedde8bedb1f1,-10.5,GBP,WWW.BINGO.COM,2025-11-25,2025-11-25T00:00:00Z,DEBIT,Entertainment,
dc8d578ad5ae40f73afebefa423b2015,3c6edb9484ecd581dc1cedde8bedb1f1,-30.0,GBP,MORSES CLUB LTD,2025-11-23,2025-11-23T00:00:00Z,DEBIT,Shopping,
7dd09aba98f326044648b3b90747f270,3c6edb9484ecd581dc1cedde8bedb1f1,32.5,GBP,ANYVAN LTD,2025-11-23,2025-11-23T00:00:00Z,CREDIT,Transport,
eb3c73bc8d21df2d20468b626060836b,3c6edb9484ecd581dc1cedde8bedb1f1,-100.0,GBP,LNK ATM WITHDRAWAL,2025-11-23,2025-11-23T00:00:00Z,DEBIT,Cash Withdrawal,
b2ba815e617907115815fb79ce332dc2,3c6edb9484ecd581dc1cedde8bedb1f1,-1.57,GBP,SAVE THE CHANGE,2025-11-23,2025-11-23T00:00:00Z,DEBIT,Savings,
cfea99fb26f322e3203660078595c3e3,3c6edb9484ecd581dc1cedde8bedb1f1,-20.0,GBP,WWW.METROBANK.COM,2025-11-23,2025-11-23T00:00:00Z,DEBIT,Banking,
efe60fa6c1d51241e60f34918607c716,3c6edb9484ecd581dc1cedde8bedb1f1,-5.0,GBP,AMAZON INT'L,2025-11-22,2025-11-22T00:00:00Z,DEBIT,Shopping,
e5cf180f5b8c568199ce90112aa25d69,3c6edb9484ecd581dc1cedde8bedb1f1,-0.01,GBP,SAVE THE CHANGE,2025-11-22,2025-11-22T00:00:00Z,DEBIT,Savings,
8301f3ef1a7c650e71b348475c8b5521,3c6edb9484ecd581dc1cedde8bedb1f1,-39.25,GBP,TESCO MOBILE LTD,2025-11-22,2025-11-22T00:00:00Z,DEBIT,Utilities,
26a28186583d379820c2282ebd9e23e7,3c6edb9484ecd581dc1cedde8bedb1f1,-36.59,GBP,PAYPAL WWW.EBAY.COM,2025-11-22,2025-11-22T00:00:00Z,DEBIT,Shopping,
c6ae1f9da369b74f927f93444627f91b,3c6edb9484ecd581dc1cedde8bedb1f1,-36.59,GBP,OAKAM LIMITED,2025-11-22,2025-11-22T00:00:00Z,DEBIT,Shopping,
3ca0d74e26622e9f77fdf8308ab13561,89c3139784a055b9b47998f9dce9122e,82.21,GBP,CIRCLE UK TRADING,2026-02-18,2026-02-18T00:00:00Z,CREDIT,Shopping,
c6b76c9d3ab9de12b7a732fbbdf6def8,89c3139784a055b9b47998f9dce9122e,137.6,GBP,MR JOHN SMITH,2026-02-17,2026-02-17T00:00:00Z,CREDIT,Income,
f47b12c6937db07a3bb156c15da98cea,89c3139784a055b9b47998f9dce9122e,-12.73,GBP,AA INSURANCE,2026-02-17,2026-02-17T00:00:00Z,DEBIT,Insurance,
